Age,SD_probability_mean,SD_probability_error
-90.313684,9.99852608540861e-07,5.587877852245222e-10
-90.28,1.0613915793419143e-06,5.898877150478227e-10
-90.246316,1.2499920320961317e-06,6.841073096806046e-10
-90.212632,1.315013156970949e-06,7.162418814947213e-10
-90.178947,1.369220840179838e-06,7.42906907309303e-10
-90.145263,1.5344797219370964e-06,8.235431240869321e-10
-90.111579,1.6858619276981465e-06,8.966130657483071e-10
-90.077895,1.962383735191952e-06,1.0283510945660491e-09
-90.044211,1.9835434512876053e-06,1.0383471012781578e-09
-90.010526,2.155479908737592e-06,1.119160299445907e-09
-89.976842,2.4166542646569e-06,1.240614725251648e-09
-89.943158,2.6632989681243208e-06,1.3540091604035702e-09
-89.909474,3.008075123757968e-06,1.5106268732144591e-09
-89.875789,3.1126553073892456e-06,1.5577331216226672e-09
-89.842105,3.6921091716500335e-06,1.8157224354774637e-09
-89.808421,3.7967954966075513e-06,1.8618287826001555e-09
-89.774737,3.821283685215138e-06,1.872593229783015e-09
-89.741053,4.537123599118191e-06,2.184028221063462e-09
-89.707368,5.075445126692935e-06,2.414512789456226e-09
-89.673684,4.946666315369394e-06,2.359642154119361e-09
-89.64,5.873400960222704e-06,2.7510936702722163e-09
-89.606316,6.702889890624493e-06,3.095371847250909e-09
-89.572632,8.56348891229455e-06,3.850328103873429e-09
-89.538947,8.51678068769056e-06,3.831633693603851e-09
-89.505263,1.0091754790416524e-05,4.455631536594047e-09
-89.471579,1.1505044552651076e-05,5.0055151177162115e-09
-89.437895,1.1711680988324376e-05,5.085198221683787e-09
-89.404211,1.2352971362874176e-05,5.331409095527554e-09
-89.370526,1.2349595083635028e-05,5.330117032618658e-09
-89.336842,1.3177162043400256e-05,5.6455469455555926e-09
-89.303158,1.3671200919667515e-05,5.8326765664883205e-09
-89.269474,1.6560227189157848e-05,6.9111338542621915e-09
-89.235789,1.7878613025183947e-05,7.395213105588446e-09
-89.202105,2.0876215595463653e-05,8.479639343898491e-09
-89.168421,2.0722531864929776e-05,8.42454880160057e-09
-89.134737,2.3999287157388056e-05,9.588465127955904e-09
-89.101053,2.4694607450971964e-05,9.832727912678304e-09
-89.067368,3.404102833906474e-05,1.3039078512160422e-08
-89.033684,2.963236652463751e-05,1.1543257725079118e-08
-89.0,3.0494996809729245e-05,1.1838111304983456e-08
-88.966316,4.0858239020515376e-05,1.5303384594585522e-08
-88.932632,4.3236742939463135e-05,1.6081221350732416e-08
-88.898947,4.452894217105319e-05,1.6501405137232877e-08
-88.865263,5.665112576589865e-05,2.0370321924639035e-08
-88.831579,5.9790691838580885e-05,2.13532825418962e-08
-88.797895,6.787155217315037e-05,2.3852307775043e-08
-88.764211,7.044442504363358e-05,2.46393256306078e-08
-88.730526,8.682088785902263e-05,2.95636039765785e-08
-88.696842,8.569610809243098e-05,2.9229709017272723e-08
-88.663158,9.656864969529302e-05,3.2433516323296524e-08
-88.629474,0.0001076417333248,3.5646278146347934e-08
-88.595789,0.0001316297882044,4.245902190554814e-08
-88.562105,0.0001482096199879,4.7067884908522336e-08
-88.528421,0.0001632797235603,5.1196599643814615e-08
-88.494737,0.9999992831792002,1.034790063543834e-09
-88.461053,0.9999999885938656,1.902285640171157e-11
-88.427368,0.9999999965754014,5.936302949053625e-12
-88.393684,0.9999999969938544,5.2323563081150255e-12
-88.36,0.9999999969786784,5.257934635407802e-12
-88.326316,0.9999999970225164,5.184025781097825e-12
-88.292632,0.9999999962623828,6.46103678457708e-12
-88.258947,0.9999999965851052,5.920009083551234e-12
-88.225263,0.9999999970436796,5.148331918954682e-12
-88.191579,0.9999999967721293,5.605723387345389e-12
-88.157895,0.9999999969291886,5.341335246071249e-12
-88.124211,0.999999996933683,5.333762140181214e-12
-88.090526,0.9999999960230184,6.861327219495501e-12
-88.056842,0.9999999967071742,5.714943800970295e-12
-88.023158,0.9999999963387972,6.333071855938876e-12
-87.989474,0.9999999963355528,6.338511511229995e-12
-87.955789,0.999999993425229,1.1162741995008616e-11
-87.922105,0.9999999766224856,3.8075095512255555e-11
-87.888421,0.9999999927145812,1.2328495351320511e-11
-87.854737,0.9999999935691688,1.092612484166329e-11
-87.821053,0.999999996624648,5.853605566478281e-12
-87.787368,0.9999999968877508,5.411132313556769e-12
-87.753684,0.9999999968664988,5.446915991166703e-12
-87.72,0.9999999967438336,5.653311111061598e-12
-87.686316,0.999999996281434,6.429142321364054e-12
-87.652632,0.999999996743157,5.654449082079388e-12
-87.618947,0.9999999965238462,6.022831456720578e-12
-87.585263,0.999999996376447,6.2699965231178064e-12
-87.551579,0.9999999945226784,9.354066126183842e-12
-87.517895,0.9999999916818144,1.4016012331555576e-11
-87.484211,0.9999999960283268,6.852458927014606e-12
-87.450526,0.9999999963745122,6.273239499982888e-12
-87.416842,0.9999999964203774,6.196363846636932e-12
-87.383158,0.9999999969028436,5.3857169537637134e-12
-87.349474,0.9999999965162238,6.035622396076972e-12
-87.315789,0.9999999971087332,5.038559866325221e-12
-87.282105,0.9999999971158722,5.026506207423399e-12
-87.248421,0.9999999969256814,5.3472448305738836e-12
-87.214737,0.9999999969430682,5.317950944951855e-12
-87.181053,0.999999995379439,7.933814572011559e-12
-87.147368,0.9999999963254238,6.3554753558629625e-12
-87.113684,0.9999999956517692,7.480632923073956e-12
-87.08,0.999999994794716,8.903960930806618e-12
-87.046316,0.9999999931120788,1.167692762255725e-11
-87.012632,0.999999997015981,5.1950487179977136e-12
-86.978947,0.9999999971221428,5.0159216559227946e-12
-86.945263,0.9999999971641036,4.9450616960571415e-12
-86.911579,0.9999999971588271,4.953976385424039e-12
-86.877895,0.9999999967098868,5.71038542823709e-12
-86.844211,0.999999996520402,6.0286100462458906e-12
-86.810526,0.9999999970742453,5.096764025662189e-12
-86.776842,0.9999999970930352,5.065054470271011e-12
-86.743158,0.9999999969031412,5.385212663770016e-12
-86.709474,0.999999997170158,4.934839389464469e-12
-86.675789,0.9999999969500568,5.306176682906706e-12
-86.642105,0.9999999968469072,5.47989955652537e-12
-86.608421,0.9999999971064776,5.042367351478265e-12
-86.574737,0.9999999968925364,5.403072040229363e-12
-86.541053,0.9999999967981426,5.561964896032351e-12
-86.507368,0.9999999970410866,5.152704245788514e-12
-86.473684,0.999999996971247,5.2704631089315666e-12
-86.44,0.9999999966639604,5.787566813855393e-12
-86.406316,0.9999999968541886,5.467639703097269e-12
-86.372632,0.9999999970885266,5.072663724331223e-12
-86.338947,0.9999999970673092,5.108467654993876e-12
-86.305263,0.9999999971000344,5.05324341711946e-12
-86.271579,0.9999999971067433,5.041919693253943e-12
-86.237895,0.9999999968438278,5.485081219280388e-12
-86.204211,0.99999999660371,5.888770567954045e-12
-86.170526,0.9999999965732952,5.939839948844115e-12
-86.136842,0.9999999966991532,5.72842818266108e-12
-86.103158,0.9999999966955156,5.7345384515526086e-12
-86.069474,0.9999999969027612,5.385852232556974e-12
-86.035789,0.9999999970963388,5.059481246814985e-12
-86.002105,0.9999999971757813,4.9253370822043086e-12
-85.968421,0.9999999972099348,4.867631135561088e-12
-85.934737,0.9999999972386816,4.819040693874832e-12
-85.901053,0.9999999972692558,4.767346350036779e-12
-85.867368,0.999999997351008,4.629022403534014e-12
-85.833684,0.9999999975631718,4.269397495885085e-12
-85.8,0.9999999978962076,3.702818835672025e-12
-90.771901,0.003168835,0.00047210086
-90.745455,0.0031379913,0.0004694469
-90.719008,0.0031561437,0.00047189248
-90.692562,0.003199116,0.00047685715
-90.666116,0.0032086647,0.0004780776
-90.639669,0.0033654277,0.0004944177
-90.613223,0.003321138,0.00048957067
-90.586777,0.003319071,0.00048883545
-90.560331,0.0033226616,0.0004890678
-90.533884,0.0034304417,0.0005003213
-90.507438,0.0034637179,0.000503608
-90.480992,0.0033798672,0.0004945662
-90.454545,0.003344483,0.00049090973
-90.428099,0.0032948498,0.00048606843
-90.401653,0.0033150702,0.00048880244
-90.375207,0.003222964,0.00047956145
-90.34876,0.0034150057,0.0005010038
-90.322314,0.0033537857,0.0004948346
-90.295868,0.0033256984,0.0004920883
-90.269421,0.003266488,0.0004861708
-90.242975,0.0033357244,0.00049447495
-90.216529,0.0032935631,0.000490383
-90.190083,0.003313093,0.0004930859
-90.163636,0.0031696544,0.0004777831
-90.13719,0.0030566677,0.00046611272
-90.110744,0.0030278324,0.00046384608
-90.084298,0.003222182,0.00048657766
-90.057851,0.0031617228,0.0004799255
-90.031405,0.0033214048,0.0004980677
-90.004959,0.0033221033,0.00049784314
-89.978512,0.10253183,0.04233278
-89.952066,0.10298364,0.042358574
-89.92562,0.10271219,0.042340532
-89.899174,0.1027441,0.04234986
-89.872727,0.102617845,0.042343944
-89.846281,0.1029771,0.042364918
-89.819835,0.1028953,0.04235863
-89.793388,0.10281974,0.04235941
-89.766942,0.102732874,0.04235855
-89.740496,0.102757074,0.04236332
-89.71405,0.102702916,0.042362057
-89.687603,0.102927566,0.0423737
-89.661157,0.102654755,0.042359352
-89.634711,0.102612376,0.042363103
-89.608264,0.10265063,0.042366706
-89.581818,0.10237976,0.04234918
-89.555372,0.102327086,0.04234998
-89.528926,0.10244836,0.042358655
-89.502479,0.102340065,0.04234774
-89.476033,0.10231459,0.04234676
-89.449587,0.10230215,0.042344563
-89.42314,0.1021868,0.042331755
-89.396694,0.10214601,0.042326815
-89.370248,0.10238916,0.042346437
-89.343802,0.10241578,0.042342603
-89.317355,0.10240632,0.042341143
-89.290909,0.102498434,0.042347465
-89.264463,0.10245297,0.042342667
-89.238017,0.10254562,0.042350147
-89.21157,0.10246189,0.04234293
-89.185124,0.102704264,0.04235989
-89.158678,0.10248017,0.042342026
-89.132231,0.102629736,0.04235668
-89.105785,0.10250052,0.04234619
-89.079339,0.10287474,0.04236882
-89.052893,0.102610886,0.04235023
-89.026446,0.10255222,0.042352922
-89.0,0.10241461,0.042344693
-88.973554,0.10235761,0.042342834
-88.947107,0.10230639,0.042338658
-88.920661,0.10250752,0.042353958
-88.894215,0.10268204,0.042360615
-88.867769,0.102973066,0.04237079
-88.841322,0.10350682,0.042377293
-88.814876,0.103343844,0.04237001
-88.78843,0.10348679,0.042375658
-88.761983,0.10422023,0.04237303
-88.735537,0.1038385,0.042369105
-88.709091,0.10350382,0.042373594
-88.682645,0.103422344,0.042379472
-88.656198,0.10335477,0.042382393
-88.629752,0.10332756,0.04238517
-88.603306,0.10288739,0.042376943
-88.57686,0.102908805,0.042386286
-88.550413,0.102939025,0.042388126
-88.523967,0.10288602,0.04238728
-88.497521,0.102436945,0.042366657
-88.471074,0.1024706,0.04237693
-88.444628,0.10224433,0.042358775
-88.418182,0.10231324,0.042367365
-88.391736,0.102468655,0.042374227
-88.365289,0.10232963,0.042360574
-88.338843,0.1021956,0.04235005
-88.312397,0.10227309,0.042356566
-88.28595,0.10252597,0.042370103
-88.259504,0.10230575,0.042348363
-88.233058,0.10222261,0.04234393
-88.206612,0.10217438,0.04233779
-88.180165,0.10231696,0.042348754
-88.153719,0.10248895,0.04235684
-88.127273,0.10230347,0.042338327
-88.100826,0.10214802,0.042324446
-88.07438,0.10217129,0.04232679
-88.047934,0.10285656,0.042368528
-88.021488,0.10258225,0.042341992
-87.995041,0.10259254,0.042349562
-87.968595,0.1025,0.042343587
-87.942149,0.10245772,0.042343315
-87.915702,0.10250765,0.042347867
-87.889256,0.10302186,0.042371586
-87.86281,0.102682985,0.042349514
-87.836364,0.102480784,0.042344175
-87.809917,0.10270704,0.04236205
-87.783471,0.102586545,0.04235257
-87.757025,0.102446094,0.04234647
-87.730579,0.10255011,0.042356234
-87.704132,0.10267697,0.042362317
-87.677686,0.10277176,0.042365976
-87.65124,0.102679566,0.042360973
-87.624793,0.10268764,0.04236411
-87.598347,0.10283647,0.042371813
-87.571901,0.10315905,0.04237987
-87.545455,0.10265845,0.0423568
-87.519008,0.10263984,0.042365797
-87.492562,0.10287245,0.042377114
-87.466116,0.10320735,0.042383194
-87.439669,0.104065694,0.0423804
-87.413223,0.11001529,0.0421761
-87.386777,0.11261998,0.04204889
-87.360331,0.11067686,0.042115968
-87.333884,0.11063299,0.042120192
-87.307438,0.10884277,0.042188704
-87.280992,0.109433316,0.042173997
-87.254545,0.11213976,0.042066634
-87.228099,0.10983159,0.04215143
-87.201653,0.10760907,0.042237133
-87.175207,0.10618372,0.042292412
-87.14876,0.10513075,0.04233016
-87.122314,0.105372444,0.042337872
-87.095868,0.105195716,0.04234415
-87.069421,0.104217134,0.042362545
-87.042975,0.10439211,0.04237313
-87.016529,0.10735562,0.042287238
-86.990083,0.12386552,0.0415967
-86.963636,0.11616677,0.041885685
-86.93719,0.1385845,0.041039728
-86.910744,0.1486441,0.04074298
-86.884298,0.15054762,0.040688895
-86.857851,0.23714323,0.040456783
-86.831405,0.5744857,0.035717245
-86.804959,0.62666774,0.03250567
-86.778512,0.5037252,0.036799625
-86.752066,0.5529851,0.035741698
-86.72562,0.6150024,0.03445672
-86.699174,0.569105,0.03696199
-86.672727,0.58971095,0.03781934
-86.646281,0.7095536,0.034324568
-86.619835,0.91165715,0.01362986
-86.593388,0.9806576,0.0032357634
-86.566942,0.9933721,0.0010228605
-86.540496,0.9967675,0.0005026091
-86.51405,0.99759036,0.0004269058
-86.487603,0.99753696,0.00049399293
-86.461157,0.9977711,0.00047555374
-86.434711,0.9981394,0.00040760302
-86.408264,0.9978579,0.0005008163
-86.381818,0.99766815,0.0005593326
-86.355372,0.9972971,0.0006629283
-86.328926,0.9970783,0.0007221497
-86.302479,0.99692756,0.00076287746
-86.276033,0.9969617,0.00075643644
-86.249587,0.997176,0.0007042531
-86.22314,0.99695444,0.000765952
-86.196694,0.9971528,0.0007148457
-86.170248,0.9973029,0.0006788198
-86.143802,0.99756193,0.00061260577
-86.117355,0.99750936,0.00063208584
-86.090909,0.9976513,0.0005946977
-86.064463,0.9977104,0.0005812478
-86.038017,0.9978018,0.0005576344
-86.01157,0.9977484,0.0005746668
-85.985124,0.9975238,0.00063731155
-85.958678,0.9975568,0.0006265803
-85.932231,0.9975667,0.0006242002
-85.905785,0.9972784,0.00070403895
-85.879339,0.9976692,0.0005928615
-85.852893,0.99760854,0.00061365514
-85.826446,0.9973937,0.0006730128
-85.8,0.9975238,0.00063498795
-112.785977,0.10234157,0.039295543
-112.763105,0.10229708,0.03928906
-112.740234,0.10232129,0.0392913
-112.717362,0.10238923,0.03929643
-112.694491,0.10243031,0.039298974
-112.671619,0.10259539,0.039311953
-112.648748,0.102523185,0.039305408
-112.625876,0.10259084,0.039313532
-112.603005,0.10248305,0.03930597
-112.580134,0.102399826,0.03930197
-112.557262,0.10238552,0.039302427
-112.534391,0.10225644,0.03928886
-112.511519,0.10237374,0.039301813
-112.488648,0.1024403,0.03930508
-112.465776,0.102460764,0.039306425
-112.442905,0.102564596,0.039314788
-112.420033,0.10237904,0.039298598
-112.397162,0.10253574,0.039315253
-112.37429,0.10242327,0.039304305
-112.351419,0.10264859,0.039323907
-112.328548,0.10248353,0.03930981
-112.305676,0.10272722,0.03933047
-112.282805,0.10261474,0.039321713
-112.259933,0.1024067,0.039309848
-112.237062,0.10262849,0.039330203
-112.21419,0.10270004,0.039332576
-112.191319,0.10271189,0.039334714
-112.168447,0.10269959,0.03933609
-112.145576,0.10247268,0.03932364
-112.122705,0.10232784,0.039316624
-112.099833,0.10216652,0.03930171
-112.076962,0.10218929,0.039305005
-112.05409,0.10232482,0.03931513
-112.031219,0.102498315,0.03932561
-112.008347,0.102387644,0.03931426
-111.985476,0.10249827,0.039324805
-111.962604,0.10254158,0.039326604
-111.939733,0.10252228,0.03932594
-111.916861,0.10252734,0.039327763
-111.89399,0.10243609,0.039322045
-111.871119,0.10244775,0.03932506
-111.848247,0.10250056,0.039329074
-111.825376,0.102855705,0.03934828
-111.802504,0.10264097,0.039333586
-111.779633,0.102642074,0.039339196
-111.756761,0.10248315,0.03933034
-111.73389,0.10227269,0.03931621
-111.711018,0.10230929,0.039322685
-111.688147,0.1022344,0.039313536
-111.665275,0.10215042,0.03930391
-111.642404,0.102300666,0.03931746
-111.619533,0.102293886,0.03931213
-111.596661,0.1022106,0.03930225
-111.57379,0.102222264,0.039302345
-111.550918,0.10245272,0.039320406
-111.528047,0.10246308,0.039317213
-111.505175,0.10228692,0.039301205
-111.482304,0.10237608,0.03931174
-111.459432,0.102604784,0.039326802
-111.436561,0.10257772,0.039322775
-111.413689,0.10268245,0.039331555
-111.390818,0.10257411,0.03932493
-111.367947,0.102417514,0.03931674
-111.345075,0.10241072,0.039319474
-111.322204,0.102339484,0.039313518
-111.299332,0.10246362,0.039324567
-111.276461,0.10226059,0.03930374
-111.253589,0.10226462,0.03930696
-111.230718,0.102262616,0.03930446
-111.207846,0.102374054,0.039313436
-111.184975,0.10244527,0.03931665
-111.162104,0.10231161,0.039303467
-111.139232,0.1023799,0.03931143
-111.116361,0.10230199,0.039301764
-111.093489,0.1023231,0.039304435
-111.070618,0.10220951,0.039290003
-111.047746,0.102412745,0.039309938
-111.024875,0.10220963,0.039283354
-111.002003,0.10241175,0.03930585
-110.979132,0.10239446,0.03929987
-110.95626,0.10244055,0.039304674
-110.933389,0.10225888,0.039284695
-110.910518,0.102207124,0.039280117
-110.887646,0.102356195,0.039294038
-110.864775,0.10250974,0.039304335
-110.841903,0.1023976,0.03929241
-110.819032,0.10254638,0.03930733
-110.79616,0.10256635,0.0393077
-110.773289,0.10252221,0.03930599
-110.750417,0.10257695,0.039312467
-110.727546,0.10277593,0.039326254
-110.704674,0.10265756,0.039318696
-110.681803,0.102540374,0.03931533
-110.658932,0.102533676,0.03931852
-110.63606,0.102535546,0.039320454
-110.613189,0.102464594,0.03931666
-110.590317,0.1026173,0.03932959
-110.567446,0.10244443,0.039316084
-110.544574,0.10245663,0.03932111
-110.521703,0.10235973,0.039313175
-110.498831,0.10239615,0.039318025
-110.47596,0.10217021,0.039293177
-110.453088,0.10215652,0.039293464
-110.430217,0.1021739,0.039291598
-110.407346,0.10225178,0.039296564
-110.384474,0.10257747,0.039320707
-110.361603,0.10285743,0.03933269
-110.338731,0.10270183,0.039322615
-110.31586,0.1023682,0.03930118
-110.292988,0.10230075,0.039301094
-110.270117,0.10261047,0.039326325
-110.247245,0.10271269,0.03932939
-110.224374,0.10253085,0.039318368
-110.201503,0.102864504,0.039341606
-110.178631,0.10272373,0.03933179
-110.15576,0.10251285,0.03932351
-110.132888,0.10225936,0.0393055
-110.110017,0.102310315,0.03931471
-110.087145,0.10259537,0.039334245
-110.064274,0.10339598,0.039357357
-110.041402,0.103055164,0.039340876
-110.018531,0.103071965,0.039349556
-109.995659,0.103159584,0.039354593
-109.972788,0.10378428,0.03936203
-109.949917,0.103129074,0.03934807
-109.927045,0.10267705,0.03934226
-109.904174,0.102553986,0.039345223
-109.881302,0.10249607,0.039345767
-109.858431,0.10261718,0.039354824
-109.835559,0.10257534,0.03935154
-109.812688,0.10232087,0.039335437
-109.789816,0.10269892,0.039361417
-109.766945,0.10262748,0.03935228
-109.744073,0.102481626,0.039346207
-109.721202,0.10237165,0.039341126
-109.698331,0.10231115,0.039337885
-109.675459,0.10269401,0.039360568
-109.652588,0.10317153,0.039369546
-109.629716,0.1030395,0.039361358
-109.606845,0.10311045,0.03936642
-109.583973,0.10286504,0.0393596
-109.561102,0.103042364,0.03937009
-109.53823,0.10278879,0.039360754
-109.515359,0.10262845,0.03935918
-109.492487,0.10299899,0.03937524
-109.469616,0.1029344,0.039369326
-109.446745,0.102934584,0.039371323
-109.423873,0.102957204,0.039372772
-109.401002,0.103908956,0.039378386
-109.37813,0.10410825,0.039367873
-109.355259,0.104169056,0.03936567
-109.332387,0.1042098,0.03936504
-109.309516,0.104842104,0.039355308
-109.286644,0.1043275,0.039358743
-109.263773,0.10517208,0.039347753
-109.240902,0.10608213,0.039319217
-109.21803,0.10814812,0.039247643
-109.195159,0.10885103,0.039214503
-109.172287,0.10790919,0.039242376
-109.149416,0.107094646,0.039270766
-109.126544,0.10662927,0.039288923
-109.103673,0.10504538,0.03933008
-109.080801,0.10474406,0.03934903
-109.05793,0.105435416,0.03933978
-109.035058,0.105311796,0.03933995
-109.012187,0.10541117,0.039338816
-108.989316,0.105980024,0.039323777
-108.966444,0.10446338,0.039350558
-108.943573,0.104102075,0.03936787
-108.920701,0.10337567,0.03937261
-108.89783,0.103001274,0.039378524
-108.874958,0.102790534,0.039380588
-108.852087,0.10268708,0.039382115
-108.829215,0.10280768,0.039388537
-108.806344,0.10266103,0.03938149
-108.783472,0.10259142,0.0393808
-108.760601,0.10274061,0.039386805
-108.73773,0.103097,0.03939193
-108.714858,0.1028705,0.03938138
-108.691987,0.103509866,0.03939142
-108.669115,0.10419382,0.039379206
-108.646244,0.10395887,0.039374307
-108.623372,0.10416021,0.039374314
-108.600501,0.10469367,0.039364338
-108.577629,0.10497328,0.039354607
-108.554758,0.10549883,0.03933994
-108.531886,0.10529701,0.039340895
-108.509015,0.10613066,0.03932002
-108.486144,0.107192695,0.039283093
-108.463272,0.10988413,0.039183855
-108.440401,0.436622,0.037757725
-108.417529,0.8915762,0.014186666
-108.394658,0.9705933,0.005065257
-108.371786,0.9922722,0.0011366408
-108.348915,0.9957806,0.00059626723
-108.326043,0.99644816,0.00053681905
-108.303172,0.99733543,0.00043525986
-108.280301,0.99760914,0.00043432185
-108.257429,0.99749833,0.00049574213
-108.234558,0.9973567,0.0005521696
-108.211686,0.9969553,0.000661481
-108.188815,0.9972585,0.0006047215
-108.165943,0.9974033,0.00058418163
-108.143072,0.997499,0.00057050004
-108.1202,0.9974657,0.0005857633
-108.097329,0.9971882,0.0006587988
-108.074457,0.99738693,0.0006100719
-108.051586,0.9974179,0.0006064315
-108.028715,0.9975812,0.000567303
-108.005843,0.99768764,0.0005432527
-107.982972,0.9976076,0.0005662778
-107.9601,0.99722034,0.00066493516
-107.937229,0.9970398,0.0007070315
-107.914357,0.9966837,0.0007931686
-107.891486,0.99669665,0.00078865304
-107.868614,0.9959959,0.0009615596
-107.845743,0.99597263,0.00096458115
-107.822871,0.9962081,0.0009089449
-107.8,0.9968095,0.0007625506
-133.361555,0.00027301765,6.980994e-05
-133.330692,0.0002943351,7.358049e-05
-133.299829,0.0002733062,7.014589e-05
-133.268965,0.00036738193,8.6459775e-05
-133.238102,0.00036282762,8.658686e-05
-133.207239,0.00033822304,8.215418e-05
-133.176376,0.0003978569,9.2017006e-05
-133.145513,0.00038759797,9.066772e-05
-133.11465,0.00041077627,9.4266084e-05
-133.083787,0.0004306344,9.760035e-05
-133.052923,0.0003272069,8.028264e-05
-133.02206,0.00029051868,7.301051e-05
-132.991197,0.00030087403,7.459321e-05
-132.960334,0.0003670124,8.6250046e-05
-132.929471,0.00053187285,0.00011424058
-132.898608,0.00039596815,9.297889e-05
-132.867745,0.00039153552,9.1155525e-05
-132.836881,0.00046094396,0.00010267199
-132.806018,0.0009879132,0.00018434646
-132.775155,0.0005708059,0.00012279219
-132.744292,0.00049411395,0.0001083695
-132.713429,0.00038281915,8.955768e-05
-132.682566,0.0003463528,8.2621904e-05
-132.651703,0.00031541748,7.720072e-05
-132.620839,0.00031195098,7.650162e-05
-132.589976,0.00027713372,7.0545815e-05
-132.559113,0.000281171,7.10247e-05
-132.52825,0.0002708566,6.9402595e-05
-132.497387,0.00027264672,6.965607e-05
-132.466524,0.00026417698,6.820391e-05
-132.435661,0.0002622059,6.772146e-05
-132.404797,0.00025343834,6.609206e-05
-132.373934,0.0002443585,6.425025e-05
-132.343071,0.00023560486,6.244771e-05
-132.312208,0.0002775544,6.989629e-05
-132.281345,0.0002719289,6.937179e-05
-132.250482,0.00035618275,8.389427e-05
-132.219619,0.0004297304,9.6803895e-05
-132.188756,0.00035653976,8.48698e-05
-132.157892,0.0003158106,7.719589e-05
-132.127029,0.00028226062,7.100264e-05
-132.096166,0.0002675677,6.8127774e-05
-132.065303,0.0002921983,7.245209e-05
-132.03444,0.00029685715,7.367599e-05
-132.003577,0.00028615628,7.193184e-05
-131.972714,0.0003144336,7.685929e-05
-131.94185,0.00030530433,7.562649e-05
-131.910987,0.00042504334,9.6023105e-05
-131.880124,0.00038688863,9.0556954e-05
-131.849261,0.0003068442,7.641034e-05
-131.818398,0.00035158754,8.346547e-05
-131.787535,0.00035098486,8.382288e-05
-131.756672,0.0003262326,7.950903e-05
-131.725808,0.0003675528,8.641856e-05
-131.694945,0.00039787855,9.191509e-05
-131.664082,0.100454904,0.046023685
-131.633219,0.10048425,0.046022058
-131.602356,0.29968926,0.07023357
-131.571493,0.39972037,0.07511859
-131.54063,0.39973527,0.07512132
-131.509766,0.3997583,0.07512386
-131.478903,0.39983654,0.075127125
-131.44804,0.39970472,0.07512256
-131.417177,0.39968643,0.075120874
-131.386314,0.39964074,0.075116254
-131.355451,0.39958325,0.07510922
-131.324588,0.39951295,0.075099185
-131.293724,0.39949167,0.07509516
-131.262861,0.39956227,0.07510367
-131.231998,0.3995841,0.07510693
-131.201135,0.3996506,0.07511446
-131.170272,0.40017658,0.07510515
-131.139409,0.40134206,0.07497813
-131.108546,0.40092435,0.07501919
-131.077683,0.400983,0.07501133
-131.046819,0.40028787,0.07508311
-131.015956,0.40017134,0.07509664
-130.985093,0.39993,0.075112164
-130.95423,0.39983904,0.07511656
-130.923367,0.39979488,0.07511887
-130.892504,0.3997913,0.07512155
-130.861641,0.3997691,0.075122796
-130.830777,0.39968166,0.07511808
-130.799914,0.39967626,0.07511812
-130.769051,0.39963025,0.07511392
-130.738188,0.3995828,0.075108394
-130.707325,0.39966315,0.07511666
-130.676462,0.39960054,0.07511091
-130.645599,0.39958224,0.0751084
-130.614735,0.3995089,0.075098395
-130.583872,0.39948606,0.07509419
-130.553009,0.39951453,0.075097285
-130.522146,0.39970404,0.075116314
-130.491283,0.3997217,0.07512025
-130.46042,0.39978448,0.07512437
-130.429557,0.39966244,0.07511789
-130.398693,0.39956516,0.07510642
-130.36783,0.39946786,0.07509185
-130.336967,0.39942914,0.07508478
-130.306104,0.39947364,0.07509026
-130.275241,0.39959508,0.07510535
-130.244378,0.39958882,0.075106464
-130.213515,0.39961955,0.07511043
-130.182651,0.39948425,0.075094156
-130.151788,0.39942446,0.07508414
-130.120925,0.3994184,0.07508209
-130.090062,0.39937878,0.07507561
-130.059199,0.39939278,0.07507704
-130.028336,0.39943552,0.075083084
-129.997473,0.3994206,0.075081326
-129.96661,0.39937383,0.07507424
-129.935746,0.39945313,0.07508509
-129.904883,0.39949426,0.07509141
-129.87402,0.39948452,0.07509096
-129.843157,0.39942515,0.07508271
-129.812294,0.39951614,0.07509447
-129.781431,0.39943832,0.07508482
-129.750568,0.39948773,0.075091064
-129.719704,0.3994695,0.07508906
-129.688841,0.39937526,0.075075135
-129.657978,0.3994206,0.07508082
-129.627115,0.39965302,0.075107865
-129.596252,0.3996924,0.07511476
-129.565389,0.3999387,0.07511961
-129.534526,0.39989105,0.07512387
-129.503662,0.40058675,0.07506625
-129.472799,0.41443428,0.07349943
-129.441936,0.52632695,0.069013216
-129.411073,0.62818056,0.06901856
-129.38021,0.68180037,0.06551178
-129.349347,0.6855856,0.06699863
-129.318484,0.73642194,0.061348103
-129.28762,0.8000895,0.051066753
-129.256757,0.8770816,0.04549384
-129.225894,0.89814806,0.04559857
-129.195031,0.9036312,0.044100653
-129.164168,0.9022034,0.04477268
-129.133305,0.90160435,0.045090552
-129.102442,0.90595734,0.043154523
-129.071578,0.94520175,0.025122648
-129.040715,0.9640166,0.016458526
-129.009852,0.972795,0.012413843
-128.978989,0.9894805,0.004740435
-128.948126,0.9969203,0.0013239882
-128.917263,0.9976095,0.000995241
-128.8864,0.9985468,0.00056594727
-128.855537,0.9988076,0.00043575218
-128.824673,0.9990781,0.00030758098
-128.79381,0.9994094,0.00016559527
-128.762947,0.99953395,0.00011148653
