fpr,tpr,thresholds,auc,ews
0.0,0.0,inf,0.99875,SDML
0.0,0.0025,0.7952038676259199,0.99875,SDML
0.0,0.95,2.0332607508391e-06,0.99875,SDML
0.025,0.95,1.9911198343590683e-06,0.99875,SDML
0.025,1.0,1.5434578668828673e-06,0.99875,SDML
0.525,1.0,1.0231458705709281e-07,0.99875,SDML
1.0,1.0,1.0000000994736041e-07,0.99875,SDML
