fpr,tpr,thresholds,auc,ews
0.205,0.6933333333333334,0.9781211,0.8447888888888889,SDML
0.20666666666666667,0.6933333333333334,0.97810763,0.8447888888888889,SDML
0.20666666666666667,0.7033333333333334,0.9778226,0.8447888888888889,SDML
0.20666666666666667,0.7066666666666667,0.9774204,0.8447888888888889,SDML
0.20666666666666667,0.7166666666666667,0.9762457,0.8447888888888889,SDML
0.20666666666666667,0.7233333333333334,0.9756444,0.8447888888888889,SDML
0.20666666666666667,0.725,0.9756174,0.8447888888888889,SDML
0.21666666666666667,0.725,0.9731408,0.8447888888888889,SDML
0.21666666666666667,0.73,0.97274923,0.8447888888888889,SDML
0.22166666666666668,0.73,0.97242874,0.8447888888888889,SDML
0.22166666666666668,0.7366666666666667,0.9701792,0.8447888888888889,SDML
0.22666666666666666,0.7366666666666667,0.9668743,0.8447888888888889,SDML
0.22666666666666666,0.7416666666666667,0.9668074,0.8447888888888889,SDML
0.22666666666666666,0.7433333333333333,0.9665373,0.8447888888888889,SDML
0.22666666666666666,0.7533333333333333,0.96591824,0.8447888888888889,SDML
0.23,0.7533333333333333,0.9611445,0.8447888888888889,SDML
0.235,0.7533333333333333,0.95941615,0.8447888888888889,SDML
0.235,0.7633333333333333,0.9578241,0.8447888888888889,SDML
0.24,0.7633333333333333,0.9567497,0.8447888888888889,SDML
0.24,0.7683333333333333,0.9558585,0.8447888888888889,SDML
0.245,0.7683333333333333,0.95441115,0.8447888888888889,SDML
0.245,0.7733333333333333,0.9538642,0.8447888888888889,SDML
0.25,0.7733333333333333,0.95278805,0.8447888888888889,SDML
0.25166666666666665,0.7733333333333333,0.9501395,0.8447888888888889,SDML
0.25166666666666665,0.7766666666666666,0.94168806,0.8447888888888889,SDML
0.25166666666666665,0.7816666666666666,0.94052476,0.8447888888888889,SDML
0.25666666666666665,0.7816666666666666,0.93679756,0.8447888888888889,SDML
0.25666666666666665,0.7833333333333333,0.9352629,0.8447888888888889,SDML
0.27166666666666667,0.7833333333333333,0.90480965,0.8447888888888889,SDML
0.27166666666666667,0.7883333333333333,0.89878535,0.8447888888888889,SDML
0.2816666666666667,0.7883333333333333,0.8899044,0.8447888888888889,SDML
0.2816666666666667,0.79,0.8657417,0.8447888888888889,SDML
0.2866666666666667,0.79,0.8545211,0.8447888888888889,SDML
0.2866666666666667,0.795,0.82089275,0.8447888888888889,SDML
0.28833333333333333,0.795,0.8196364,0.8447888888888889,SDML
0.31333333333333335,0.795,0.74902254,0.8447888888888889,SDML
0.315,0.795,0.7355039,0.8447888888888889,SDML
0.32,0.795,0.7354942,0.8447888888888889,SDML
0.32,0.7966666666666666,0.7136717,0.8447888888888889,SDML
0.325,0.7966666666666666,0.71085817,0.8447888888888889,SDML
0.325,0.8016666666666666,0.7100746,0.8447888888888889,SDML
0.33,0.8016666666666666,0.6528205,0.8447888888888889,SDML
0.33,0.8066666666666666,0.6392638,0.8447888888888889,SDML
0.33166666666666667,0.8066666666666666,0.59445053,0.8447888888888889,SDML
0.33666666666666667,0.8066666666666666,0.5924459,0.8447888888888889,SDML
0.33666666666666667,0.8116666666666666,0.5859796,0.8447888888888889,SDML
0.3416666666666667,0.8116666666666666,0.54685336,0.8447888888888889,SDML
0.3416666666666667,0.8216666666666667,0.4951428,0.8447888888888889,SDML
0.3466666666666667,0.8216666666666667,0.38202873,0.8447888888888889,SDML
0.35,0.8216666666666667,0.38058573,0.8447888888888889,SDML
0.3566666666666667,0.8216666666666667,0.37623623,0.8447888888888889,SDML
0.3616666666666667,0.8216666666666667,0.3604777,0.8447888888888889,SDML
0.3616666666666667,0.8266666666666667,0.34296256,0.8447888888888889,SDML
0.36666666666666664,0.8266666666666667,0.32717273,0.8447888888888889,SDML
0.37,0.8266666666666667,0.32411382,0.8447888888888889,SDML
0.37166666666666665,0.8266666666666667,0.3184243,0.8447888888888889,SDML
0.37666666666666665,0.8266666666666667,0.2934171,0.8447888888888889,SDML
0.37833333333333335,0.8266666666666667,0.29339892,0.8447888888888889,SDML
0.3883333333333333,0.8266666666666667,0.25678748,0.8447888888888889,SDML
0.3883333333333333,0.8283333333333334,0.23515837,0.8447888888888889,SDML
0.3883333333333333,0.8333333333333334,0.23509987,0.8447888888888889,SDML
0.395,0.8333333333333334,0.21701926,0.8447888888888889,SDML
0.395,0.8383333333333334,0.20221594,0.8447888888888889,SDML
0.4,0.8383333333333334,0.20161624,0.8447888888888889,SDML
0.40166666666666667,0.8383333333333334,0.20160782,0.8447888888888889,SDML
0.405,0.8383333333333334,0.19812164,0.8447888888888889,SDML
0.4083333333333333,0.8383333333333334,0.1877662,0.8447888888888889,SDML
0.4083333333333333,0.8483333333333334,0.1817491,0.8447888888888889,SDML
0.4116666666666667,0.8483333333333334,0.1802358,0.8447888888888889,SDML
0.4116666666666667,0.85,0.17560145,0.8447888888888889,SDML
0.4116666666666667,0.855,0.17559889,0.8447888888888889,SDML
0.4166666666666667,0.855,0.17054856,0.8447888888888889,SDML
0.41833333333333333,0.855,0.1622228,0.8447888888888889,SDML
0.41833333333333333,0.865,0.13320549,0.8447888888888889,SDML
0.42333333333333334,0.865,0.11685647,0.8447888888888889,SDML
0.43,0.865,0.11486747,0.8447888888888889,SDML
0.435,0.865,0.10618254,0.8447888888888889,SDML
0.435,0.87,0.10294041,0.8447888888888889,SDML
0.43666666666666665,0.87,0.09237159,0.8447888888888889,SDML
0.43666666666666665,0.8733333333333333,0.0765462,0.8447888888888889,SDML
0.44166666666666665,0.8733333333333333,0.075440414,0.8447888888888889,SDML
0.4483333333333333,0.8733333333333333,0.07159375,0.8447888888888889,SDML
0.45,0.8733333333333333,0.06571969,0.8447888888888889,SDML
0.45,0.875,0.06530973,0.8447888888888889,SDML
0.455,0.875,0.06384397,0.8447888888888889,SDML
0.45666666666666667,0.875,0.06281391,0.8447888888888889,SDML
0.46166666666666667,0.875,0.061863534,0.8447888888888889,SDML
0.46166666666666667,0.8816666666666667,0.061806735,0.8447888888888889,SDML
0.465,0.8816666666666667,0.05733074,0.8447888888888889,SDML
0.465,0.8883333333333333,0.04647097,0.8447888888888889,SDML
0.4666666666666667,0.8883333333333333,0.04191883,0.8447888888888889,SDML
0.4666666666666667,0.8916666666666667,0.040801402,0.8447888888888889,SDML
0.4666666666666667,0.8933333333333333,0.040064458,0.8447888888888889,SDML
0.4666666666666667,0.8983333333333333,0.04005951,0.8447888888888889,SDML
0.4716666666666667,0.8983333333333333,0.028948436,0.8447888888888889,SDML
0.4716666666666667,0.9033333333333333,0.028525295,0.8447888888888889,SDML
0.47333333333333333,0.9033333333333333,0.027195819,0.8447888888888889,SDML
0.47333333333333333,0.905,0.026109291,0.8447888888888889,SDML
0.475,0.905,0.024583211,0.8447888888888889,SDML
0.475,0.91,0.023748951,0.8447888888888889,SDML
0.4766666666666667,0.91,0.022089854,0.8447888888888889,SDML
0.4816666666666667,0.91,0.020790087,0.8447888888888889,SDML
0.4816666666666667,0.9116666666666666,0.018843262,0.8447888888888889,SDML
0.4816666666666667,0.9166666666666666,0.018843094,0.8447888888888889,SDML
0.48833333333333334,0.9166666666666666,0.013802548,0.8447888888888889,SDML
0.48833333333333334,0.92,0.01151619,0.8447888888888889,SDML
0.49,0.92,0.0113779595,0.8447888888888889,SDML
0.49,0.9233333333333333,0.010780163,0.8447888888888889,SDML
