Age,Proxy,Climate_proxy,Record,Transition_start,Transition_end,Period,tsid
29464.599164926927,-482.06412065366055,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
29364.39457202505,-480.09022333349515,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
29264.18997912317,-478.1564791105968,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
29163.98538622129,-476.1997077244258,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
29063.780793319413,-474.1848719642715,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
28963.576200417534,-473.0,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
28863.371607515655,-474.7074961021115,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
28763.167014613777,-477.3023605905879,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
28662.962421711898,-479.8439496043114,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
28562.75782881002,-482.3004710484007,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
28462.55323590814,-484.6976348874971,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
28362.348643006262,-483.10892777556234,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
28262.144050104383,-478.33917387414255,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
28161.939457202505,-478.8657818868675,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
28061.734864300626,-480.3208331310385,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
27961.530271398748,-481.6025197844346,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
27861.32567849687,-483.07853957107613,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
27761.12108559499,-484.32025990476416,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
27660.91649269311,-482.81469587858606,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
27560.711899791233,-479.779327086469,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
27460.507306889354,-481.7128273866008,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
27360.302713987476,-484.59254767657336,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
27260.098121085597,-485.9338709307394,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
27159.89352818372,-486.7,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
27059.68893528184,-485.42840166096954,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
26959.48434237996,-481.28580861290493,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
26859.279749478083,-478.05699373695205,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
26759.075156576204,-479.07108436694085,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
26658.870563674325,-481.0,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
26558.665970772447,-480.8717622497851,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
26458.461377870568,-479.85112857669174,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
26358.25678496869,-478.0133838066253,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
26258.05219206681,-475.78180365473344,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
26157.847599164932,-475.81962421711887,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
26057.643006263053,-477.1495646417842,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
25957.438413361175,-476.29113894688015,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
25857.233820459296,-475.80551560607233,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
25757.029227557417,-474.19605454401307,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
25656.82463465554,-476.41077957126095,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
25556.62004175366,-480.2069987076248,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
25456.41544885178,-481.69380977812295,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
25356.210855949903,-479.4406519606611,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
25256.006263048024,-478.424932895914,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
25155.801670146146,-479.49855353414847,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
25055.597077244267,-480.56544271153126,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
24955.39248434239,-478.04824181905104,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
24855.18789144051,-474.09136914986374,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
24754.98329853863,-475.98179076780315,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
24654.778705636752,-477.0,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
24554.574112734874,-477.07856815520137,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
24454.369519832995,-482.6086986778003,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
24354.164926931116,-487.8825185253165,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
24253.960334029223,-482.97215856678133,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
24153.755741127345,-479.44547420220704,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
24053.551148225466,-480.79798108805113,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
23953.346555323587,-482.2141719667913,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
23853.14196242171,-483.4732254697287,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
23752.93736951983,-483.6,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
23652.73277661795,-483.13496388548936,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
23552.528183716073,-480.05178198628084,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
23452.323590814194,-480.7703426255681,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
23352.118997912316,-484.90530461188087,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
23251.914405010437,-485.2393342611923,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
23151.70981210856,-484.5452346883723,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
23051.50521920668,-482.47374432027505,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
22951.3006263048,-479.2739263346257,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
22851.096033402922,-481.10640795775515,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
22750.891440501044,-482.93047296810886,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
22650.686847599165,-482.41217334965086,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
22550.482254697286,-481.88915133271837,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
22450.277661795408,-481.47035005097825,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
22350.07306889353,-482.8291867636119,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
22249.86847599165,-484.5,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
22149.663883089772,-483.18363304232304,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
22049.459290187893,-480.8980572270662,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
21949.254697286015,-480.2244159459191,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
21849.050104384136,-481.4650595603586,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
21748.845511482257,-480.05011192997466,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
21648.64091858038,-476.5697981906751,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
21548.4363256785,-477.15550104384124,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
21448.23173277662,-479.8348215408606,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
21348.027139874743,-479.3839147823025,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
21247.822546972864,-478.9,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
21147.617954070985,-478.95412444625487,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
21047.413361169107,-479.74507903370113,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
20947.208768267228,-480.09492919485876,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
20847.00417536535,-478.94148378227,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
20746.79958246347,-478.7819302261237,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
20646.594989561592,-479.38557235203865,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
20546.390396659714,-479.5221571044093,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
20446.185803757835,-479.79219355800774,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
20345.981210855956,-479.67429131976775,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
20245.776617954078,-477.48392484342395,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
20145.5720250522,-477.606335214825,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
20045.36743215032,-477.16639088636316,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
19945.16283924844,-479.54114699742075,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
19844.958246346563,-482.7660363159684,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
19744.753653444684,-482.87640675826566,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
19644.549060542806,-482.542773219401,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
19544.344467640927,-480.50964755004316,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
19444.13987473905,-477.4375324609199,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
19343.93528183717,-476.7612943632566,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
19243.73068893529,-478.6224526498477,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
19143.526096033413,-480.252286389818,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
19043.321503131534,-479.92130181926643,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
18943.116910229655,-476.8741884133612,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
18842.912317327762,-478.3296953995525,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
18742.707724425883,-482.72404233626264,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
18642.503131524005,-482.2756469388745,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
18542.298538622126,-482.04212452413117,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
18442.093945720248,-478.8324879507203,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
18341.88935281837,-477.75365344467644,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
18241.68475991649,-479.2061510260197,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
18141.48016701461,-481.96065332187163,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
18041.275574112733,-480.4703561341028,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
17941.070981210854,-477.4804221758293,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
17840.866388308976,-477.5009897162298,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
17740.661795407097,-477.95720765999124,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
17640.45720250522,-477.6763318642233,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
17540.25260960334,-477.15994959010135,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
17440.04801670146,-480.20907010086273,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
17339.843423799583,-477.51468336812803,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
17239.638830897704,-475.8693744879892,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
17139.434237995825,-476.3978288100208,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
17039.229645093947,-479.62567849686843,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
16939.025052192068,-481.3473830283679,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
16838.82045929019,-477.5405474367897,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
16738.61586638831,-473.8434396554003,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
16638.411273486432,-472.16965168662784,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
16538.206680584553,-471.09655114822544,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
16438.002087682675,-471.6736622349192,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
16337.797494780796,-471.6535699373696,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
16237.592901878917,-469.6867968176946,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
16137.388308977039,-467.1057711556611,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
16037.18371607516,-465.29632567849677,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
15936.979123173282,-467.13368128044533,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
15836.774530271403,-462.3516148839494,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
15736.569937369524,-462.9961029923451,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
15636.365344467646,-462.93436507216114,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
15536.160751565767,-464.14329672324584,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
15435.956158663888,-461.2949411515539,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
15335.75156576201,-458.78332384386664,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
15235.546972860131,-460.07421711899786,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
15135.342379958252,-462.267223382046,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
15035.137787056374,-458.18733057052975,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
14934.933194154495,-457.42333637787044,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
14834.728601252616,-456.94649660751594,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
14734.524008350738,-453.95130985251546,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
14634.31941544886,-454.3918917098792,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
14534.11482254698,-453.21218146270377,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
14433.910229645102,-453.1492154353825,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
14333.705636743223,-452.73924158937695,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
14233.501043841345,-450.1729436325681,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
14133.296450939466,-447.50619825786504,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
14033.091858037587,-444.78736392782605,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
13932.887265135709,-442.20225469728587,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
13832.68267223383,-442.10216739419263,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
13732.478079331951,-446.08829033701085,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
13632.273486430073,-450.2153851597605,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
13532.068893528194,-454.0760281008712,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
13431.864300626301,-452.86609535995666,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
13331.659707724422,-448.8,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
13231.455114822544,-450.64786360473215,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
13131.250521920665,-452.2499982887847,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
13031.045929018786,-452.4680413429617,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
12930.841336116908,-450.7684133611691,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
12830.63674321503,-449.46502954601743,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
12730.43215031315,-452.0516133337897,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
12630.227557411272,-455.3,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
12530.022964509393,-453.47688059802,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
12429.818371607515,-452.05707245285606,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
12329.613778705636,-454.8506566098727,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
12229.409185803757,-450.0409185803757,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
12129.204592901879,-447.0191370911622,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
12029.0,-447.0,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
224351.0,-478.3,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
224250.85550935552,-477.38959553959563,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
224150.711018711,-476.67901556442104,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
224050.56652806653,-477.2744692925774,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
223950.42203742205,-477.7458469987881,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
223850.27754677754,-477.9065066094478,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
223750.13305613305,-478.0447774800716,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
223649.98856548857,-478.151883887178,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
223549.84407484406,-477.6037197280439,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
223449.69958419958,-476.5210765859414,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
223349.5550935551,-475.2215985215986,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
223249.4106029106,-473.8307028182026,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
223149.2661122661,-474.10779275386017,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
223049.12162162163,-474.3908612001833,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
222948.97713097712,-473.5421790760773,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
222848.83264033264,-472.64664073888207,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
222748.68814968815,-471.66821755442453,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
222648.54365904367,-473.03884131071595,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
222548.39916839916,-475.8269549707051,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
222448.25467775468,-475.573506006006,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
222348.1101871102,-474.696889909029,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
222247.9656964657,-471.7446534796244,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
222147.8212058212,-469.6158029056233,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
222047.67671517673,-469.0761020578386,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
221947.53222453222,-468.81822087822087,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
221847.38773388774,-468.71731019712945,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
221747.24324324325,-469.3809182676652,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
221647.09875259874,-469.2599817453475,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
221546.95426195426,-467.7944526139648,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
221446.80977130978,-465.0691009971268,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
221346.66528066527,-462.3679711385593,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
221246.5207900208,-462.17160939219764,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
221146.3762993763,-462.4767192800087,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
221046.2318087318,-462.7506078671639,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
220946.08731808732,-460.6283405157577,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
220845.94282744284,-459.4654401503717,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
220745.79833679833,-459.30814182165557,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
220645.65384615384,-461.33809771309774,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
220545.50935550936,-462.4440173979647,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
220445.36486486485,-462.653718483584,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
220345.22037422037,-460.43575325454515,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
220245.0758835759,-459.1461452433867,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
220144.93139293138,-458.5919525294526,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
220044.7869022869,-459.0092212404713,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
219944.64241164242,-459.3161588644347,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
219844.4979209979,-458.1359867834862,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
219744.35343035343,-454.05867537867516,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
219644.20893970894,-451.40233379707075,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
219544.06444906446,-451.8203023150388,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
219443.91995841995,-453.2888718678192,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
219343.77546777547,-452.5359057727479,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
219243.630977131,-451.7052581427582,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
219143.48648648648,-451.2060656075923,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
219043.341995842,-451.07536462498,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
218943.19750519752,-451.3339696339695,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
218843.053014553,-452.5478422478423,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
218742.90852390853,-453.00690447532554,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
218642.76403326404,-452.0411578442351,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
218542.61954261953,-449.3323908523907,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
218442.47505197505,-447.32950103950105,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
218342.33056133057,-446.52383246285694,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
218242.18607068606,-446.00091510173473,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
218142.04158004158,-445.4746207109843,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
218041.8970893971,-445.1795329977147,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
217941.7525987526,-446.1727014999743,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
217841.6081081081,-446.9184647762517,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
217741.46361746363,-443.25916698967586,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
217641.31912681911,-441.20031456205373,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
217541.17463617463,-441.149735565525,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
217441.03014553015,-440.74752708173764,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
217340.88565488564,-440.17854544104534,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
217240.74116424116,-439.4374910308539,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
217140.59667359668,-440.58959579048064,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
217040.45218295217,-441.5013081154675,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
216940.3076923077,-440.6777327935222,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
216840.1632016632,-440.4849857068607,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
216740.01871101873,-441.6575500601814,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
216639.87422037421,-444.1893292575498,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
216539.72972972973,-447.1502568684387,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
216439.58523908525,-447.3985489940035,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
216339.44074844074,-447.31703395703397,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
216239.29625779626,-448.41062591595374,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
216139.15176715178,-448.7155004941891,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
216039.00727650727,-447.53017584892564,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
215938.8627858628,-445.22177217004804,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
215838.7182952183,-443.50437128109525,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
215738.5738045738,-445.0583375152342,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
215638.42931392931,-443.0202684624424,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
215538.28482328483,-441.0694836208351,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
215438.14033264032,-440.7711870914574,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
215337.99584199584,-441.70005197505196,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
215237.85135135136,-442.8198995455632,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
215137.70686070685,-443.84735383156453,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
215037.56237006237,-445.068693844346,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
214937.4178794179,-443.6753791919011,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
214837.27338877338,-443.0970268430445,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
214737.1288981289,-443.362261512704,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
214636.98440748441,-444.2870199146514,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
214536.8399168399,-444.89677207571947,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
214436.69542619542,-444.5652150125834,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
214336.55093555094,-443.8,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
214236.40644490643,-443.8774879031517,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
214136.26195426195,-444.407623007623,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
214036.11746361747,-444.8468532297479,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
213935.97297297296,-443.8093996651517,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
213835.82848232848,-443.9027045589546,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
213735.683991684,-446.1371237458193,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
213635.5395010395,-447.22013078166907,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
213535.395010395,-446.15048692417105,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
213435.25051975052,-445.5771716532586,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
213335.10602910604,-446.0301979571543,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
213234.96153846153,-447.0751839464884,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
213134.81704781705,-445.03410292883984,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
213034.67255717257,-444.99198848269634,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
212934.52806652806,-446.63634637982483,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
212834.38357588358,-446.70552743378835,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
212734.2390852391,-445.1281070042132,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
212634.0945945946,-445.57810810810827,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
212533.9501039501,-447.5069825793964,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
212433.80561330562,-447.67964549430064,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
212333.6611226611,-448.15301988378917,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
212233.51663201663,-446.932492090753,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
212133.37214137215,-446.7401410105757,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
212033.22765072764,-447.32735243604805,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
211933.08316008316,-448.294922301702,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
211832.93866943868,-451.9101355646811,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
211732.79417879417,-450.9169670624215,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
211632.6496881497,-449.3025370872828,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
211532.5051975052,-449.6961203706966,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
211432.3607068607,-450.38846940023416,d2H (%),End_of_glaciation_II,135000,129705.0,II,2
