Age,state,smoothing,residuals,variance,ac1,tsid_new,SD_probability_mean,SD_probability_error,_merge
-19.44593,1.5493435205477522,1.7718546056948852,-0.222511085147133,,,1,,,left_only
-19.42971,0.9822829605166564,1.768276224380868,-0.7859932638642116,,,1,,,left_only
-19.41348,1.5836103831436084,1.7646832510961716,-0.1810728679525632,,,1,,,left_only
-19.39724,2.185004434960583,1.7610772342328247,0.4239272007277581,,,1,,,left_only
-19.381,2.051707959941659,1.757457105659257,0.294250854282402,,,1,,,left_only
-19.36476,1.936410426461114,1.7538272055642332,0.1825832208968807,,,1,,,left_only
-19.34852,1.4859039610275973,1.7501860884699352,-0.2642821274423379,,,1,,,left_only
-19.3322,2.286724571906612,1.7465384860457411,0.5401860858608707,,,1,,,left_only
-19.3158,1.2296587676955764,1.7428844000298715,-0.5132256323342952,,,1,,,left_only
-19.2994,1.289894243049566,1.7392278586081722,-0.4493336155586063,,,1,,,left_only
