Age,Proxy,X_axis_label,Y_axis_label,Record,Transition_start,Transition_end,tsid_new
-12.78561,1.682453647412468,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-12.79285,2.238496517444206,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-12.80015,1.4550376913295449,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-12.80745,2.313968726419921,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-12.81475,2.001501020178951,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-12.82205,2.0777345341232745,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-12.82936,1.3779264811395289,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-12.83668,2.0626597907414994,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-12.844,2.201331686701772,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-12.85132,1.6199493853357174,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-12.85864,2.0098145940864427,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-12.86599,2.7077792852501967,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-12.87337,1.276095509866839,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-12.88075,2.6510142432452666,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-12.88813,1.7595833959573683,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-12.89551,2.4254969097111188,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-12.90298,2.0584499048747573,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-12.91054,3.593941553104452,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-12.9181,1.5777440757716823,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-12.92566,2.540381719732713,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-12.93322,1.87555506559445,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-12.94075,2.8001820489818106,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-12.94825,1.8022851374941768,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-12.95575,2.509003795537071,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-12.96325,2.5781304288657854,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-12.97075,2.5614661919053017,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-12.97824,2.485033570665565,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-12.98572,1.495086560334781,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-12.9932,2.075173779386548,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-13.00068,2.136975690684541,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-13.00816,2.719299893182171,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-13.01562,1.7857955227183644,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-13.02306,1.4248050346320071,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-13.0305,2.4169668984886163,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-13.03794,1.6207939255879371,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-13.04538,2.442065237734759,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-13.05286,2.194583501590806,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-13.06038,1.2398136404790037,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-13.0679,1.8030298271797784,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-13.07542,1.6440372868223712,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-13.08294,1.631534762791902,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-13.09041,1.2503627742937051,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-13.09783,1.6433670971228067,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-13.10525,1.3998162675403512,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-13.11267,2.4508132816159534,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-13.12009,1.1550817508026705,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-13.12801,1.8319028355407905,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-13.13643,2.0026536668154598,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-13.14485,1.2105040931873825,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-13.15327,2.186889248719277,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-13.16169,1.5507783303162712,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-13.17058,1.6300206823030727,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-13.17994,1.186826381542396,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-13.1893,1.3212020070149688,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-13.19866,1.7102928247037923,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-13.20802,1.4703205612756811,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-13.21737,1.7977005073668946,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-13.22671,2.2667599339017417,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-13.23605,1.5025630102871466,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-13.24539,1.5799383390599318,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-13.25473,1.499099698820605,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-13.26418,1.084522336778739,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-13.27374,1.489505349933835,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-13.2833,1.5333928650489144,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-13.29286,1.7648508923460464,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-13.30242,1.0346028422233131,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-13.31197,1.2051740973016034,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-13.32151,1.304400821259862,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-13.33105,1.534493802448928,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-13.34059,2.0085443192684607,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-13.35013,1.925193386553997,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-13.35968,1.599887484116452,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-13.36924,1.9157215958477285,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-13.3788,1.4781052138234887,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-13.38836,1.3805691188799856,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-13.39792,1.54636181162977,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-13.40751,1.4909893318205518,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-13.41713,1.4244370127472867,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-13.42675,1.6279093056480105,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-13.43637,1.3085936174681674,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-13.44599,1.2038324389720876,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-13.45561,1.4866725373206826,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-13.46523,1.5508265641043786,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-13.47485,1.3571727279450938,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-13.48447,1.6064814898290576,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-13.49409,1.3193522859810238,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-13.50366,2.3318305231597622,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-13.51318,1.433039681567644,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-13.5227,1.975751408504096,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-13.53222,2.421465441485406,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-13.54174,1.8797828882814007,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-13.55122,1.768539155172615,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-13.56066,1.932755536409518,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-13.5701,2.330192126646116,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-13.57954,2.439316576627032,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-13.58898,1.6333942398766088,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-13.59989,1.614979236278625,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-13.61227,2.82905101502452,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-13.62465,1.9387753478680465,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-13.63703,1.8365959072995304,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-13.64941,1.4192066606560745,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-13.66327,1.9869187254457772,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-13.67861,1.980164388275356,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-13.69395,2.1159305999446567,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-13.70929,1.587903733858833,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-13.72463,2.0157806270404417,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-13.73991,1.383248325967158,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-13.75513,2.2506072996167714,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-13.77035,1.1689588956245718,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-13.78557,1.5022170696761807,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-13.80079,2.572565253533087,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-13.816,2.4944365005539444,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-13.8312,2.1901092322654283,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-13.8464,1.8996747922306911,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-13.8616,1.964008619164069,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-13.8768,2.3394055428863902,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-13.96697,1.73144459918397,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-13.98191,1.168049209844829,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-13.99685,0.8703005962340689,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-14.01179,0.6841314774463995,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-14.02673,0.8354699652462508,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-14.04168,0.9362027699911332,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-14.05664,0.9813177999151332,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-14.0716,1.4871136889551246,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-14.08656,1.1279842456077975,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-14.10152,1.5476082742710124,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-14.11656,1.171054506908158,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-14.13168,0.8481573556829889,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-14.1468,1.689395838602462,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-14.16192,1.2955707811287511,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-14.17704,1.3070105695132277,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-14.1921,0.9940537790775668,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-14.2071,1.4755411826049707,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-14.2221,1.022891062219833,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-14.2371,1.1911808496865293,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-14.2521,0.8065029962030018,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-14.26706,1.0372154237537243,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-14.28198,1.451595537365663,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-14.2969,0.9582251030346683,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-14.31182,0.627600501054264,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-14.32674,0.9197486271213507,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-14.34225,1.6816114188042446,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-14.35835,1.7223934170464177,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-14.37445,2.4335645508200976,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-14.39055,2.1475611133147785,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-14.40665,1.9337960406798476,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-14.4233,1.5817881389103812,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-14.4405,2.051440104121017,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-14.4577,1.582802473620317,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-14.4749,1.688571293160548,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-14.4921,1.6370446243456902,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-14.5093,1.176726055802234,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-14.5265,1.331904422062955,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-14.5437,1.8100740628776808,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-14.5609,2.474348368160794,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-14.5781,1.461049686480154,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-14.59535,1.8393936463467413,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-14.61265,2.752043139458892,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-14.62995,1.5905369759554788,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-14.64725,3.08946359031916,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-14.66455,2.213375003185032,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-14.6818,1.5181157129566505,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-14.699,1.5764959932013023,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-14.7162,1.8393003588572927,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-14.7334,1.654231650626793,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-14.7506,1.0920471351698446,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-14.76782,2.42440397550963,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-14.78506,3.385245175246712,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-14.8023,3.310278509203441,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-14.81954,1.2215948589122312,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-14.83678,1.361909251912257,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-14.85398,2.053280620670394,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-14.87114,1.8616201577398217,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-14.8883,1.2771432592253174,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-14.90546,1.538193531795095,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-14.92262,2.366780822534156,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-14.93987,2.161622359476307,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-14.95721,1.908619819252376,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-14.97455,2.248247029897764,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-14.99189,2.4275572717849365,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-15.00923,2.1329717973576194,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-15.02649,2.2109246976549235,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-15.04367,1.0648392817553791,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-15.06085,1.5239637537309614,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-15.07803,1.3668335997672978,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-15.09521,0.8416000740706174,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-15.11225,1.2056051206137264,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-15.12915,1.6893852546179626,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-15.14605,0.8634154927423291,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-15.16295,1.3738151585954823,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-15.17985,1.1886490070410087,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-15.19625,1.5057790867462753,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-15.21215,0.8593918260791529,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-15.22805,2.149585758749284,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-15.24395,2.425649975681478,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-15.25985,1.179197137662532,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-15.27542,2.2934180051714814,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-15.29066,1.2948389674129026,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-15.3059,1.335731713312838,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-15.32114,1.4441504702339931,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-15.33638,1.6332124334999505,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-15.35153,2.0912321901805915,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-15.36659,2.584721965715058,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-15.38165,2.29261937852248,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-15.39671,1.5841503271598203,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-15.41177,2.8818089022905187,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-15.42692,1.168090131454162,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-15.44216,1.7224107968244422,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-15.4574,1.8758208293945104,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-15.47264,1.3741619304825374,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-15.48788,1.844119993511824,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-15.50316,2.5955717030984604,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-15.51848,1.3174297121242835,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-15.5338,1.7635409783385594,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-15.54912,1.309870460530482,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-15.56444,1.5674850399583995,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-15.57976,1.850896853302392,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-15.59508,1.1851545219018786,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-15.6104,1.440669193945749,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-15.62572,2.929095960224465,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-15.64104,3.476232798966315,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-15.65634,2.55757185602999,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-15.67162,3.8776315527046408,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-15.6869,1.4421882796158074,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-15.70218,1.745008066739965,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-15.71746,2.324352161246741,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-15.73278,2.190361958543348,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-15.74814,2.536693189573247,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-15.7635,2.11397915602001,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-15.77886,1.2362133550237575,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-15.79422,2.295559441694957,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-15.80955,0.9682937967699288,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-15.82485,1.0307281876194008,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-15.84015,1.4273052146967564,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-15.85545,1.940228280215528,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-15.87075,1.5664563835190914,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-15.8861,1.3500194720404002,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-15.9015,1.410460831262936,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-15.9169,1.6472617763427782,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-15.9323,2.0540052359922623,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-15.9477,1.5110445603293166,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-15.96278,1.372401952120274,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-15.97754,1.712581142116373,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-15.9923,1.6217694571331065,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-16.00706,0.9624100434228094,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-16.02182,1.0190075564345469,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-16.0366,0.7996715701933307,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-16.0514,1.3391409304561137,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-16.0662,1.5673009593037357,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-16.081,1.5182372707350134,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-16.0958,1.0098114795424915,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-16.11072,1.6953385518892052,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-16.12576,3.277921414783214,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-16.1408,2.465886320725477,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-16.15584,1.613459670529762,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-16.17088,2.608864921948021,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-16.18583,2.678531610070607,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-16.20069,2.442372169186587,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-16.21555,1.7340685938376863,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-16.23041,2.981487572446984,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-16.24527,2.609731079514068,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-16.26015,1.6919744913900223,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-16.27505,2.484924928213128,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-16.28995,0.8503153517090787,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-16.30485,1.220077243637129,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-16.31975,2.241872349333958,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-16.33472,1.9766239421328773,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-16.34976,2.4556883850403146,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-16.3648,1.2460845023014235,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-16.37984,1.2393839131630089,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-16.39488,2.5592416995673304,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-16.4098,2.8798506655348413,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-16.4246,2.336218684356197,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-16.4394,4.153907176278925,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
-16.4542,2.659750379993536,Time (kyr BP),Mo [ppm],MS21-S1,-10.5,-9.7,1
