fpr,tpr,thresholds,auc,ews
0.0,0.0,inf,1.0,SDML
0.0,0.0025,0.99997234,1.0,SDML
0.0,0.0075,0.9999703,1.0,SDML
0.0,0.0125,0.9999702,1.0,SDML
0.0,0.295,0.9990683,1.0,SDML
0.0,0.3,0.9990639,1.0,SDML
0.0,0.33,0.9989791,1.0,SDML
0.0,0.335,0.9989774,1.0,SDML
0.0,1.0,0.98642,1.0,SDML
1.0,1.0,0.006542087,1.0,SDML
