SDML probability
0.9999281
0.99992025
0.99992955
0.9999285
0.9999263
0.99992204
0.9999355
0.99993074
0.99993503
0.9999325
0.99993324
0.9999324
0.99993527
0.99993765
0.9999343
0.99993515
0.99993277
0.999933
0.9999335
0.9999286
0.9972511
0.99865675
0.9996666
0.99980396
0.9998173
0.99989927
0.9998919
0.9998932
0.99987864
0.9998777
0.99985003
0.9998493
0.9998629
0.9998859
0.99989533
0.9999087
0.9999105
0.9999056
0.9998976
0.9999242
0.00047602286
0.00050849037
0.00073825894
0.00088428566
0.0010655853
0.0012044298
0.0022280144
0.98368376
0.99973637
0.99984896
0.99986076
0.99983096
0.99986315
0.9998708
0.99987113
0.99988675
0.999863
0.9998344
0.9997985
0.9998449
0.94187003
0.97051764
0.9890261
0.9972723
0.9997328
0.99988353
0.9998841
0.9998908
0.9998617
0.9998429
0.9998584
0.9998467
0.99986625
0.9998776
0.99988866
0.99989116
0.9998814
0.9998673
0.9998845
0.9998801
0.9985543
0.99844164
0.9985709
0.9985654
0.99853635
0.9984706
0.9986078
0.9985977
0.9986234
0.99861217
0.9986161
0.99861073
0.99863064
0.9985715
0.99862516
0.9986278
0.9986179
0.99861944
0.9986255
0.9985709
0.9689984
0.9806738
0.9934529
0.99618065
0.99642545
0.99810827
0.99799085
0.99799347
0.9977399
0.99770266
0.99717736
0.9971379
0.99738604
0.9978169
0.9979873
0.998228
0.9982666
0.9981828
0.9980457
0.99849355
0.00675299
0.0070335655
0.009033446
0.010283889
0.011935468
0.013286953
0.019867705
0.9244224
0.9966434
0.9977968
0.9978003
0.99714714
0.9975662
0.99760795
0.9975642
0.99784243
0.9973907
0.99683064
0.9960821
0.99698764
0.74770457
0.7916257
0.88992524
0.9638834
0.9944348
0.9978442
0.99792445
0.99804115
0.99747986
0.99708396
0.9973232
0.99707735
0.9974356
0.9976528
0.99786633
0.9979196
0.9977416
0.99748504
0.997809
0.99771833
0.98683935
0.9862012
0.98679775
0.9868956
0.98671955
0.98632425
0.9870034
0.9871688
0.98718214
0.9871954
0.9871601
0.9871387
0.9871984
0.98684
0.9872317
0.9871525
0.9871302
0.9871017
0.987135
0.98683065
0.96719325
0.9734066
0.9810877
0.9816253
0.9811431
0.9854476
0.9846944
0.98415494
0.9827459
0.98242515
0.979902
0.97999007
0.9812293
0.98331004
0.98408014
0.98520654
0.9854058
0.98489153
0.9840096
0.9864856
0.0059777256
0.0061692433
0.010072636
0.013592068
0.017599946
0.021320349
0.041358355
0.9083882
0.98089075
0.9827323
0.98210955
0.9791749
0.9815669
0.9820487
0.9819593
0.98329353
0.98101234
0.97852135
0.9759866
0.98023087
0.85207236
0.89933467
0.94750184
0.9709036
0.98348606
0.9856022
0.98418844
0.98430574
0.98126847
0.97952235
0.9809717
0.9799754
0.9816829
0.9826094
0.98347
0.9836209
0.98257786
0.9812851
0.9829596
0.982463
0.999037
0.9990277
0.99904674
0.99904186
0.99904495
0.99904376
0.9989716
0.9989895
0.9989772
0.9989887
0.99899834
0.9990048
0.9989793
0.998804
0.9988838
0.9989151
0.9989549
0.9989794
0.9989862
0.99902356
0.9974227
0.9980615
0.9986847
0.9987135
0.9986671
0.9989379
0.9989164
0.9989059
0.99878114
0.99873585
0.99835443
0.998247
0.99836344
0.9986986
0.99880934
0.99893636
0.99898297
0.9989635
0.99890137
0.9990144
0.0048166094
0.005430931
0.009934163
0.013414313
0.017971603
0.02157065
0.043681342
0.98173416
0.9981705
0.99881977
0.9988171
0.99848014
0.99857473
0.9986223
0.998566
0.9987375
0.9985312
0.99806327
0.99738616
0.99790144
0.9766961
0.98851573
0.99505013
0.9974673
0.99873775
0.9989385
0.99892753
0.9989145
0.9986449
0.9982753
0.9983235
0.99820924
0.99842465
0.9986272
0.99876463
0.99881613
0.998708
0.99855417
0.99871194
0.9986539
0.99950457
0.9994386
0.99951863
0.99950683
0.99949014
0.9994543
0.9995597
0.9995222
0.99955803
0.9995384
0.9995468
0.99954057
0.9995621
0.9995665
0.99954814
0.9995596
0.9995442
0.9995493
0.99955267
0.99951696
0.9975067
0.99797314
0.99873537
0.99873275
0.9986671
0.999265
0.9991635
0.999146
0.9989524
0.9989316
0.9985241
0.9984528
0.9986247
0.9989279
0.9990526
0.99922466
0.9992679
0.99922264
0.99913496
0.99942774
0.0024169465
0.0028046174
0.0059841266
0.0086125545
0.012234929
0.014853995
0.034575574
0.9891943
0.9992543
0.9993351
0.9991891
0.9988232
0.99903464
0.99904484
0.99899477
0.9991314
0.9988551
0.9984818
0.99794036
0.99850947
0.9632347
0.9696426
0.9823601
0.9928606
0.9984994
0.9992281
0.9991436
0.9991579
0.9987974
0.99849236
0.9986357
0.998444
0.99867576
0.99881893
0.99896145
0.9989969
0.9988564
0.9986331
0.99886715
0.99879265
0.9999838
0.9999815
0.99998426
0.9999839
0.9999833
0.9999821
0.9999858
0.9999846
0.9999856
0.999985
0.9999852
0.999985
0.9999857
0.99998605
0.99998534
0.99998546
0.99998486
0.999985
0.9999851
0.9999838
0.8318922
0.93633026
0.99652916
0.9993643
0.9996132
0.99992085
0.9999261
0.9999409
0.9999366
0.99993646
0.9999167
0.9999169
0.99992704
0.9999436
0.99994993
0.9999597
0.99996424
0.99996257
0.99995875
0.9999765
0.0009855255
0.0010049064
0.0011369262
0.0012196109
0.0012943889
0.0013445127
0.0016607258
0.8566951
0.9997309
0.99981076
0.9998865
0.9998938
0.9999304
0.9999378
0.9999362
0.9999466
0.9999299
0.99990773
0.99988127
0.999918
0.015125167
0.010651249
0.015594404
0.18874954
0.9938061
0.99955124
0.99977654
0.9999058
0.99990666
0.9999008
0.9999193
0.999912
0.9999286
0.9999372
0.9999448
0.9999471
0.9999404
0.99993086
0.9999429
0.9999397
0.9979949
0.9979479
0.9979766
0.9980013
0.99799
